id,leadId,activityDate,activityTypeId,primaryAttributeValueId,primaryAttributeValue,ClientIPAddress,QueryParameters,ReferrerURL,UserAgent,WebpageURL,campaignId,campaignId_UserAgent,campaignId_WebpageURL
46108452,1012543,2017-01-23T01:40:26Z,1,25923,www.unirita.co.jp/blog/systems-operation/it-service/20140605.html,106.162.231.233,,http://www.unirita.co.jp/blog/systems-operation/it-service/20160819.html?mkt_tok=eyJpIjoiTURBM1pqZ3pPV1UxWXpWayIsInQiOiI5dzdMY3RBWU5nXC9wT1QzTkJhNlhyaEwyeXpvTk1GN1RUVXZYc2FUUnVpeTd2R1drY25GVXM0TjFwYTloVFRUcXdXc3llK09qekN2bm5UXC8zNjFORGlSXC9EUTdLS1BJNVJ4WGlHVHN6cnRpZFB3dkswMGIyaDFodGdjRmR1anVGSCJ9,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/blog/systems-operation/it-service/20140605.html,8666,,
46108453,1958533,2017-01-23T01:40:27Z,1,20681,www.unirita.co.jp/itsyourturn/download/cmp_wpos.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/cmp_wpos.html,,,
46108455,1958533,2017-01-23T01:40:29Z,1,20675,www.unirita.co.jp/itsyourturn/download/cmp_wpitsm.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/cmp_wpitsm.html,,,
46108457,1958533,2017-01-23T01:40:33Z,1,20678,www.unirita.co.jp/itsyourturn/download/cmp_wpbpm.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/cmp_wpbpm.html,,,
46108458,1958533,2017-01-23T01:40:38Z,1,20675,www.unirita.co.jp/itsyourturn/download/cmp_wpitsm.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/cmp_wpitsm.html,,,
46108502,1958533,2017-01-23T01:40:42Z,1,20681,www.unirita.co.jp/itsyourturn/download/cmp_wpos.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/cmp_wpos.html,,,
46108509,1958533,2017-01-23T01:40:47Z,1,20678,www.unirita.co.jp/itsyourturn/download/cmp_wpbpm.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/cmp_wpbpm.html,,,
46108524,1958533,2017-01-23T01:41:02Z,1,20678,www.unirita.co.jp/itsyourturn/download/cmp_wpbpm.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/cmp_wpbpm.html,,,
46108616,1958533,2017-01-23T01:42:16Z,1,12,www.unirita.co.jp/products/waha.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/waha.html,,,
46108619,1958533,2017-01-23T01:42:22Z,1,73,www.unirita.co.jp/products/waha/waha.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/waha/waha.html,,,
46108687,16144,2017-01-23T01:42:46Z,1,1,UnsubscribePage,118.151.184.236,,,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/UnsubscribePage.html,,,
46109039,1012543,2017-01-23T01:45:40Z,1,83,www.unirita.co.jp/products/it_service/itsm/,106.162.231.233,mkt_tok=eyJpIjoiTURBM1pqZ3pPV1UxWXpWayIsInQiOiI5dzdMY3RBWU5nXC9wT1QzTkJhNlhyaEwyeXpvTk1GN1RUVXZYc2FUUnVpeTd2R1drY25GVXM0TjFwYTloVFRUcXdXc3llK09qekN2bm5UXC8zNjFORGlSXC9EUTdLS1BJNVJ4WGlHVHN6cnRpZFB3dkswMGIyaDFodGdjRmR1anVGSCJ9,http://go.unirita.co.jp/s0ny0La0pNyW0M0f4l3030Q,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/products/it_service/itsm/,8666,,
46109041,1012543,2017-01-23T01:45:41Z,1,922,www.unirita.co.jp/products/lmis.html#p01,106.162.231.233,,http://www.unirita.co.jp/products/it_service/itsm/?mkt_tok=eyJpIjoiTURBM1pqZ3pPV1UxWXpWayIsInQiOiI5dzdMY3RBWU5nXC9wT1QzTkJhNlhyaEwyeXpvTk1GN1RUVXZYc2FUUnVpeTd2R1drY25GVXM0TjFwYTloVFRUcXdXc3llK09qekN2bm5UXC8zNjFORGlSXC9EUTdLS1BJNVJ4WGlHVHN6cnRpZFB3dkswMGIyaDFodGdjRmR1anVGSCJ9,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/products/lmis.html#p01,8666,,
46109130,1276188,2017-01-23T01:46:25Z,1,12,www.unirita.co.jp/products/waha.html,1.1.1.1,,https://www.google.co.jp/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/waha.html,,,
46109166,1276188,2017-01-23T01:46:36Z,1,211,www.unirita.co.jp/products/waha/scene.html,1.1.1.1,,http://www.unirita.co.jp/products/waha.html,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/waha/scene.html,,,
46109206,1276188,2017-01-23T01:46:56Z,1,212,www.unirita.co.jp/case/aioi.html,1.1.1.1,,http://www.unirita.co.jp/products/waha/scene.html,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/case/aioi.html,,,
46109263,1276188,2017-01-23T01:47:13Z,1,211,www.unirita.co.jp/products/waha/scene.html,1.1.1.1,,http://www.unirita.co.jp/products/waha.html,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/waha/scene.html,,,
46110058,52296,2017-01-23T01:51:54Z,1,25351,www.unirita.co.jp/blog/systems-operation/it-service/20160406.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/blog/systems-operation/it-service/20160406.html,,,
46110138,1958533,2017-01-23T01:53:25Z,1,12,www.unirita.co.jp/products/waha.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/waha.html,,,
46110140,1958533,2017-01-23T01:53:31Z,1,73,www.unirita.co.jp/products/waha/waha.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/waha/waha.html,,,
46110141,1958533,2017-01-23T01:53:36Z,1,12,www.unirita.co.jp/products/waha.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/waha.html,,,
46110183,2118644,2017-01-23T01:54:36Z,1,6,www.unirita.co.jp/corporate/profile.html,157.71.18.224,,http://search.yahoo.co.jp/,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/corporate/profile.html,,,
46110281,2118644,2017-01-23T01:55:21Z,1,116,www.unirita.co.jp/advantage.html,157.71.18.227,,http://www.unirita.co.jp/corporate/profile.html,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/advantage.html,,,
46110543,1965137,2017-01-23T01:59:00Z,1,20681,www.unirita.co.jp/itsyourturn/download/cmp_wpos.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/cmp_wpos.html,,,
46110572,1965137,2017-01-23T01:59:18Z,1,20680,www.unirita.co.jp/itsyourturn/download/form_wpos.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/form_wpos.html,,,
46110592,1965137,2017-01-23T01:59:24Z,1,20660,www.unirita.co.jp/itsyourturn/download/cmp_wpunyoless.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/cmp_wpunyoless.html,,,
46110598,1965137,2017-01-23T01:59:36Z,1,20677,www.unirita.co.jp/itsyourturn/download/form_wpbpm.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/form_wpbpm.html,,,
46110627,1965137,2017-01-23T01:59:45Z,1,20678,www.unirita.co.jp/itsyourturn/download/cmp_wpbpm.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/cmp_wpbpm.html,,,
46110630,1965137,2017-01-23T01:59:54Z,1,20660,www.unirita.co.jp/itsyourturn/download/cmp_wpunyoless.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/cmp_wpunyoless.html,,,
46117239,1965137,2017-01-23T02:01:22Z,1,20621,www.unirita.co.jp/itsyourturn/download/form_wpitsm.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/form_wpitsm.html,,,
46117247,1965137,2017-01-23T02:01:30Z,1,20675,www.unirita.co.jp/itsyourturn/download/cmp_wpitsm.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/cmp_wpitsm.html,,,
46117502,1958533,2017-01-23T02:01:44Z,1,922,www.unirita.co.jp/products/lmis.html#p01,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/lmis.html#p01,,,
46117961,2084600,2017-01-23T02:04:19Z,1,19470,www.unirita.co.jp/bpm-column.html,106.186.212.178,preview=true&preview_id=30783&preview_nonce=f0da6ca2e1,http://www.unirita.co.jp/wp-admin/post.php?post=30783&action=edit,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/bpm-column.html,,,
46118031,1958533,2017-01-23T02:04:49Z,1,83,www.unirita.co.jp/products/it_service/itsm/,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/it_service/itsm/,,,
46118035,2084600,2017-01-23T02:04:52Z,1,8,www.unirita.co.jp/,106.186.212.178,page_id=43395&preview=true,http://www.unirita.co.jp/wp-admin/post-new.php?post_type=page,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/,,,
46118038,1958533,2017-01-23T02:04:59Z,1,25413,www.unirita.co.jp/blog/systems-operation/it-service/20160819.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/blog/systems-operation/it-service/20160819.html,,,
46118097,1958533,2017-01-23T02:05:07Z,1,25923,www.unirita.co.jp/blog/systems-operation/it-service/20140605.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/blog/systems-operation/it-service/20140605.html,,,
46118118,1958533,2017-01-23T02:05:17Z,1,83,www.unirita.co.jp/products/it_service/itsm/,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/it_service/itsm/,,,
46118119,1958533,2017-01-23T02:05:22Z,1,922,www.unirita.co.jp/products/lmis.html#p01,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/lmis.html#p01,,,
46118153,1958533,2017-01-23T02:05:32Z,1,922,www.unirita.co.jp/products/lmis.html#p01,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/lmis.html#p01,,,
46118158,1958533,2017-01-23T02:05:44Z,1,83,www.unirita.co.jp/products/it_service/itsm/,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/it_service/itsm/,,,
46118200,1958533,2017-01-23T02:05:55Z,1,922,www.unirita.co.jp/products/lmis.html#p01,106.186.212.178,,http://www.unirita.co.jp/products/it_service/itsm/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/lmis.html#p01,,,
46118203,1958533,2017-01-23T02:06:01Z,1,83,www.unirita.co.jp/products/it_service/itsm/,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/it_service/itsm/,,,
46118229,1958533,2017-01-23T02:06:20Z,1,25923,www.unirita.co.jp/blog/systems-operation/it-service/20140605.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/blog/systems-operation/it-service/20140605.html,,,
46118286,1958533,2017-01-23T02:07:00Z,1,25923,www.unirita.co.jp/blog/systems-operation/it-service/20140605.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/blog/systems-operation/it-service/20140605.html,,,
46118994,1006542,2017-01-23T02:15:53Z,1,8,www.unirita.co.jp/,101.53.96.33,mkt_tok=eyJpIjoiWkRKaFlUVTVabVE0TTJZMyIsInQiOiJydWFReENEN1lkUkZqWVJhTzF6SnNOREdsQ3VoWUh6WnhpcWpNeGV4aFAwYnFNdmUrVndSekNYc1ZuN0hHb1VHRDlCVW5kamg3OUVscHdraXl3ZUV4S0dYOE51NTVmNkJGKzBwcnVPbDJtWUt0WGl5UXF6a1o5YTlLQ3NLTTRhRSJ9,http://go.unirita.co.jp/T4yMp0y0a000QN230L4d3Q0,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/,9587,,
46119023,1958533,2017-01-23T02:16:01Z,1,12,www.unirita.co.jp/products/waha.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/waha.html,,,
46119025,1958533,2017-01-23T02:16:07Z,1,19500,www.unirita.co.jp/products/waha/v51.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/waha/v51.html,,,
46119069,1006542,2017-01-23T02:16:29Z,1,2364,www.bspsol.com/seminar/leader.html,101.53.96.33,mkt_tok=eyJpIjoiWkRKaFlUVTVabVE0TTJZMyIsInQiOiJydWFReENEN1lkUkZqWVJhTzF6SnNOREdsQ3VoWUh6WnhpcWpNeGV4aFAwYnFNdmUrVndSekNYc1ZuN0hHb1VHRDlCVW5kamg3OUVscHdraXl3ZUV4S0dYOE51NTVmNkJGKzBwcnVPbDJtWUt0WGl5UXF6a1o5YTlLQ3NLTTRhRSJ9,http://go.unirita.co.jp/X3L0y7N0y000Qp4Qd03aM50,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/leader.html,9587,,
46119131,1006542,2017-01-23T02:16:53Z,1,2030,www.bspsol.com/seminar/chuken.html,101.53.96.33,mkt_tok=eyJpIjoiWkRKaFlUVTVabVE0TTJZMyIsInQiOiJydWFReENEN1lkUkZqWVJhTzF6SnNOREdsQ3VoWUh6WnhpcWpNeGV4aFAwYnFNdmUrVndSekNYc1ZuN0hHb1VHRDlCVW5kamg3OUVscHdraXl3ZUV4S0dYOE51NTVmNkJGKzBwcnVPbDJtWUt0WGl5UXF6a1o5YTlLQ3NLTTRhRSJ9,http://go.unirita.co.jp/Ba009M3Qy00040pN0Q7Lyd3,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/chuken.html,9587,,
46119320,1007022,2017-01-23T02:18:58Z,1,6,www.unirita.co.jp/corporate/profile.html,219.106.254.60,,https://www.google.co.jp/,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0",/corporate/profile.html,,,
46119482,1958533,2017-01-23T02:20:15Z,1,19500,www.unirita.co.jp/products/waha/v51.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/waha/v51.html,,,
46119483,1958533,2017-01-23T02:20:19Z,1,25269,www.unirita.co.jp/blog/data-utilization/data-linkage/20150203.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/blog/data-utilization/data-linkage/20150203.html,,,
46119523,52296,2017-01-23T02:20:35Z,1,27172,www.unirita.co.jp/itsyourturn/download/form_wpsfs.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/form_wpsfs.html,,,
46119583,52296,2017-01-23T02:20:51Z,1,20620,www.unirita.co.jp/itsyourturn/download/form_wpunyoless.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/form_wpunyoless.html,,,
46119793,52296,2017-01-23T02:22:51Z,1,27172,www.unirita.co.jp/itsyourturn/download/form_wpsfs.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/form_wpsfs.html,,,
46119794,52296,2017-01-23T02:22:58Z,1,27085,www.unirita.co.jp/itsyourturn/download/cmp_wpsfs.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/cmp_wpsfs.html,,,
46119923,1751267,2017-01-23T02:24:47Z,1,41,www.unirita.co.jp/corporate/maptokyo.html,122.216.27.3,,,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/corporate/maptokyo.html,,,
46119971,1958533,2017-01-23T02:25:23Z,1,18795,www.unirita.co.jp/case/ushio.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/case/ushio.html,,,
46119987,1751267,2017-01-23T02:25:30Z,1,28802,www.unirita.co.jp/seminar/program/20170216.html,122.216.27.3,,,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/seminar/program/20170216.html,,,
46120910,22399,2017-01-23T02:30:46Z,1,1452,www.unirita.co.jp/products/bigdata-solutions/concept.html,203.129.125.130,mkt_tok=eyJpIjoiTjJKbU4yVTRZVFV3WXpRdyIsInQiOiJ2alhNUDZiZGJ6WUJ4S3RxUFpzY0VvWXArRjc3VHhHa0xXUU0zd3craklkOGMydERHYmlFcVFvMDFwTVdLMnkwTkF5ME5Qc3ZEelN5RndtcmhVNGRadVwvWkhVRXM4ekhGY0oyelFOdU1odFR0OUNLMklUajE0WXQ3S3RQbzJWajYifQ==,http://go.unirita.co.jp/Q0zQ0PN0Mp3L50ya30070h0,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/products/bigdata-solutions/concept.html,9238,,
46120922,1958533,2017-01-23T02:30:53Z,1,116,www.unirita.co.jp/advantage.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/advantage.html,,,
46121298,52296,2017-01-23T02:32:51Z,1,20660,www.unirita.co.jp/itsyourturn/download/cmp_wpunyoless.html,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/download/cmp_wpunyoless.html,,,
46121376,22443,2017-01-23T02:33:32Z,1,9930,www.unirita.co.jp/products/total_optimization/bpm-itpm/,210.188.189.113,mkt_tok=eyJpIjoiTnpFMlptSm1OREZsWm1KaSIsInQiOiJYODNZVVoyVFljcUlERmU2YkVRRXo2MFlrRUh4R2NFUFpMWFdrMWpZRlR5U1VaT1k3XC9CSDBwNHFIaHNBekFOQk9TWE93THpPRmlkbzY3NE0zb1lLdzhBXC9pWGlXVGFaYzA1a3dZc0dyd2pNR2RvXC9zSk1Id296VnBjZHpBVExUNyJ9,http://go.unirita.co.jp/t3QZ350zMP0Lz00yN0000a9,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko",/products/total_optimization/bpm-itpm/,8140,,
46121751,1086639,2017-01-23T02:34:35Z,1,1452,www.unirita.co.jp/products/bigdata-solutions/concept.html,163.49.52.85,mkt_tok=eyJpIjoiTVRoaU16ZzRaV016WWpFeCIsInQiOiI3bUpnVlgxYU5CNWRyeEpVV1VGUGlQQjRtXC9QWmxvbnRoeFdNbytqZFpxTjFwTVhIVjhRODdWVWFMTjNsV2hPT1E2ZHY2SitUWHhsQThMMnNRODJKQW9mWGdacFFnS3B6REI1QUljZlAxNk1ZVGlibjZrUWg0bll4WmJHOVhyRzAifQ==,http://go.unirita.co.jp/u4y000GN4L030k03zryMQa0,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/products/bigdata-solutions/concept.html,9239,,
46121788,22443,2017-01-23T02:35:01Z,1,1379,www.unirita.co.jp/products/aris/aris_wp.html,210.188.189.113,,http://www.unirita.co.jp/products/total_optimization/bpm-itpm/?mkt_tok=eyJpIjoiTnpFMlptSm1OREZsWm1KaSIsInQiOiJYODNZVVoyVFljcUlERmU2YkVRRXo2MFlrRUh4R2NFUFpMWFdrMWpZRlR5U1VaT1k3XC9CSDBwNHFIaHNBekFOQk9TWE93THpPRmlkbzY3NE0zb1lLdzhBXC9pWGlXVGFaYzA1a3dZc0dyd2pNR2RvXC9zSk1Id296VnBjZHpBVExUNyJ9,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko",/products/aris/aris_wp.html,8140,,
46121877,1086639,2017-01-23T02:35:26Z,1,838,www.unirita.co.jp/products/bigdata-solutions/suggestions/sf.html,163.49.52.85,,http://www.unirita.co.jp/products/bigdata-solutions/concept.html?mkt_tok=eyJpIjoiTVRoaU16ZzRaV016WWpFeCIsInQiOiI3bUpnVlgxYU5CNWRyeEpVV1VGUGlQQjRtXC9QWmxvbnRoeFdNbytqZFpxTjFwTVhIVjhRODdWVWFMTjNsV2hPT1E2ZHY2SitUWHhsQThMMnNRODJKQW9mWGdacFFnS3B6REI1QUljZlAxNk1ZVGlibjZrUWg0bll4WmJHOVhyRzAifQ==,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/products/bigdata-solutions/suggestions/sf.html,9239,,
46121913,43061,2017-01-23T02:36:03Z,1,1452,www.unirita.co.jp/products/bigdata-solutions/concept.html,114.179.29.67,mkt_tok=eyJpIjoiTlRJNE56QTJNREJsWlRKayIsInQiOiJxUmdpa3ZRNVA1eGF4TEw5OTRFOUxnXC9HNWd2dXhGYUp4UnBab3FlQWlMKzJoNWNvY3hRdFhxdG9DWW5PUSt1XC9JNWFGZU1JbnBpc1pvVkRZXC9oeCt6S3dmNkZpeVlabnBqNGxuU1ZHRmJocXJlWnZodG1ocXlZdjV3ZFFyWXhuZiJ9,http://go.unirita.co.jp/WM0aQyN0L0p3Q3x00b0cz00,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/products/bigdata-solutions/concept.html,9238,,
46121955,22443,2017-01-23T02:36:20Z,1,5908,BPM_input,210.188.189.66,,http://www.unirita.co.jp/products/aris/aris_wp.html,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko",/BPM_input.html,,,
46122008,1086639,2017-01-23T02:36:43Z,1,1452,www.unirita.co.jp/products/bigdata-solutions/concept.html,163.49.52.85,mkt_tok=eyJpIjoiTVRoaU16ZzRaV016WWpFeCIsInQiOiI3bUpnVlgxYU5CNWRyeEpVV1VGUGlQQjRtXC9QWmxvbnRoeFdNbytqZFpxTjFwTVhIVjhRODdWVWFMTjNsV2hPT1E2ZHY2SitUWHhsQThMMnNRODJKQW9mWGdacFFnS3B6REI1QUljZlAxNk1ZVGlibjZrUWg0bll4WmJHOVhyRzAifQ==,http://go.unirita.co.jp/u4y000GN4L030k03zryMQa0,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/products/bigdata-solutions/concept.html,9239,,
